"V1","V2","V3"
"Double Dawg","Lemon Thai","0"
"Double Dawg","Liberty Haze","0.375"
"Double Dawg","Lost Coast OG","0.375"
"Double Dawg","Lowryder #2","0"
"Double Dawg","Mango","0"
"Double Dawg","Mango Kush","0"
"Double Dawg","Mass","0"
"Double Dawg","Master Kush","0"
"Double Dawg","Mk-Ultra","0.1875"
"Double Dawg","Mob Boss","0.375"
"Double Dawg","Moby Dick","0"
"Double Dawg","Moonshine Haze","0"
"Double Dawg","Motavation","0"
"Double Dawg","Mr. Nice","0"
"Double Dawg","NYC Diesel","0.15625"
"Double Dawg","Nevil's Wreck","0"
"Double Dawg","Northern Lights x Haze","0"
"Double Dawg","Nuken","0"
"Double Dawg","OG Kush","0.375"
"Double Dawg","Obama Kush","0.1875"
"Double Dawg","Ogre","0"
"Double Dawg","Orange Crush","0"
"Double Dawg","Orange Kush","0.1875"
"Double Dawg","Orange Velvet","0"
"Double Dawg","Oriental Express","0"
"Double Dawg","Original Diesel","0.375"
"Double Dawg","Original Sour Diesel","0.140625"
"Double Dawg","P50","0"
"Double Dawg","P75","0"
"Double Dawg","Permafrost","0"
"Double Dawg","Phantom Cookies","0"
"Double Dawg","Pineapple 99","0"
"Double Dawg","Pineapple Chunk","0"
"Double Dawg","Pineapple Express","0"
"Double Dawg","Pineapple Kush","0"
"Double Dawg","Pink Kush","0"
"Double Dawg","Pitbull","0"
"Double Dawg","Platinum Girl Scout Cookies","0.1875"
"Double Dawg","Platinum Kush","0.125"
"Double Dawg","Platinum OG","0.1875"
"Double Dawg","Plushberry","0"
"Double Dawg","Purple Afghani","0.125"
"Double Dawg","Purple Diesel","0.09375"
"Double Dawg","Purple Elephant","0"
"Double Dawg","Purple Kush","0.0625"
"Double Dawg","Purple Thai","0"
"Double Dawg","Purple Trainwreck","0"
"Double Dawg","Qrazy Train","0"
"Double Dawg","Querkle","0"
"Double Dawg","Rare Darkness","0"
"Double Dawg","ReCon","0.09375"
"Double Dawg","Red Diesel","0.078125"
"Double Dawg","Red Dragon","0"
"Double Dawg","Romulan","0"
"Double Dawg","Royal Kush","0"
"Double Dawg","S.A.G.E.","0"
"Double Dawg","Sage n Sour","0.09375"
"Double Dawg","Short Term Amnesia","0"
"Double Dawg","Silver Haze","0"
"Double Dawg","Skywalker","0"
"Double Dawg","Skywalker OG","0.1875"
"Double Dawg","Snow White","0"
"Double Dawg","Snowcap","0"
"Double Dawg","Sour Alien","0.0703125"
"Double Dawg","Sour Diesel","0.1875"
"Double Dawg","Sour Kush","0.28125"
"Double Dawg","Sour Maui","0.09375"
"Double Dawg","Sour OG","0.09375"
"Double Dawg","Sour Tsunami","0.1796875"
"Double Dawg","Sour Willie","0.09375"
"Double Dawg","Space Queen","0"
"Double Dawg","Stardawg","0.875"
"Double Dawg","Starfighter","0.140625"
"Double Dawg","Strawberry Cough","0"
"Double Dawg","Strawberry Diesel","0.078125"
"Double Dawg","Strawberry Kush","0.09375"
"Double Dawg","Sugar Plum","0"
"Double Dawg","Super Lemon Haze","0"
"Double Dawg","Super Skunk","0"
"Double Dawg","Sweet Pink Grapefruit","0"
"Double Dawg","Sweet Skunk","0"
"Double Dawg","Sweet Tooth","0"
"Double Dawg","Tahoe Alien","0.09375"
"Double Dawg","Tahoe OG","0.1875"
"Double Dawg","Tangerine Dream","0"
"Double Dawg","Tangerine Kush","0"
"Double Dawg","Tangie","0"
"Double Dawg","The Black","0"
"Double Dawg","The Flav","0"
"Double Dawg","Thin Mint Girl Scout Cookies","0.1875"
"Double Dawg","Tres Dawg","1"
"Double Dawg","UK Cheese","0"
"Double Dawg","Ultra Sonja","0"
"Double Dawg","Vanilla Kush","0"
"Double Dawg","Vortex","0"
"Double Dawg","Warlock","0"
"Double Dawg","West Coast Dawg","0.375"
"Double Dawg","White Fire","0"
"Double Dawg","White Moonshine","0"
"Double Dawg","White Purple Urkel","0"
"Double Dawg","White Rhino","0"
"Double Dawg","White Russian","0"
"Double Dawg","White Widow","0"
"Double Dawg","William's Wonder","0"
"Double Dawg","Willie Nelson","0"
"Double Dawg","XJ-13","0"
"Double Dawg","green queen","0"
"Double Dawg","purple arrow","0.0625"
"Double Dawg","wally og","0"
"Double Dawg","white nightmare","0"
"Dutch Hawaiian","#1","0"
"Dutch Hawaiian","A-K","0"
"Dutch Hawaiian","Ace of Spades","0"
"Dutch Hawaiian","Acid","0"
"Dutch Hawaiian","Afghan\/Skunk","0"
"Dutch Hawaiian","Afghani Hawaiian","0"
"Dutch Hawaiian","Afgoo","0"
"Dutch Hawaiian","Agent Orange","0"
"Dutch Hawaiian","Alaskan Ice","0"
"Dutch Hawaiian","Alien Dawg","0"
"Dutch Hawaiian","Alien Kush","0"
"Dutch Hawaiian","Alien OG","0"
"Dutch Hawaiian","Animal Cookies","0"
"Dutch Hawaiian","Apollo 13","0"
"Dutch Hawaiian","Banana Kush","0"
"Dutch Hawaiian","Berkeley","0"
"Dutch Hawaiian","Berkeley Blues","0"
"Dutch Hawaiian","Berry White","0"
"Dutch Hawaiian","Bio Diesel Mass","0"
"Dutch Hawaiian","Bio-Diesel","0"
"Dutch Hawaiian","Blackberry","0"
"Dutch Hawaiian","Blackberry Kush","0"
"Dutch Hawaiian","Blood Wreck","0"
"Dutch Hawaiian","Blowfish","0"
"Dutch Hawaiian","Blue Cheese","0"
"Dutch Hawaiian","Blue City Diesel","0"
"Dutch Hawaiian","Blue Diesel","0"
"Dutch Hawaiian","Blue Dream","0"
"Dutch Hawaiian","Blue Magoo","0"
"Dutch Hawaiian","Blue Widow","0"
"Dutch Hawaiian","Blueberry Kush","0"
"Dutch Hawaiian","Blueberry Line","0"
"Dutch Hawaiian","Blueberry OG","0"
"Dutch Hawaiian","Bruce Banner","0"
"Dutch Hawaiian","Bubba Kush","0"
"Dutch Hawaiian","Bubba OG","0"
"Dutch Hawaiian","California Sour","0"
"Dutch Hawaiian","Candy Kush","0"
"Dutch Hawaiian","Candyland","0"
"Dutch Hawaiian","Cannadential","0"
"Dutch Hawaiian","Cannalope Haze","0"
"Dutch Hawaiian","Cannatonic","0"
"Dutch Hawaiian","Casey Jones","0"
"Dutch Hawaiian","Cataract Kush","0"
"Dutch Hawaiian","Charles Kush","0"
"Dutch Hawaiian","Cheese Quake","0"
"Dutch Hawaiian","Chem Valley Kush","0"
"Dutch Hawaiian","Chemdog Sour Diesel","0"
"Dutch Hawaiian","Chemmy Jones","0"
"Dutch Hawaiian","Chernobyl","0"
"Dutch Hawaiian","Cherry Pie","0"
"Dutch Hawaiian","Chocolope","0"
"Dutch Hawaiian","Cinderella 88","0"
"Dutch Hawaiian","Cinderella 99","0"
"Dutch Hawaiian","Cinex","0"
"Dutch Hawaiian","Colombian Gold","0"
"Dutch Hawaiian","Cookies and Cream","0"
"Dutch Hawaiian","Corleone Kush","0"
"Dutch Hawaiian","Cotton Candy","0"
"Dutch Hawaiian","Critical Kush","0"
"Dutch Hawaiian","Critical Mass","0"
"Dutch Hawaiian","DNL","0"
"Dutch Hawaiian","Dairy Queen","0"
"Dutch Hawaiian","DeadHead OG","0"
"Dutch Hawaiian","Death Star","0"
"Dutch Hawaiian","Diesel","0"
"Dutch Hawaiian","Diesel Ryder","0"
"Dutch Hawaiian","Double Dawg","0"
"Dutch Hawaiian","Dutch Hawaiian","1"
"Dutch Hawaiian","Dynamite","0"
"Dutch Hawaiian","Fire OG","0"
"Dutch Hawaiian","Flo","0"
"Dutch Hawaiian","Floral Line","0"
"Dutch Hawaiian","Fruity Pebbles","0"
"Dutch Hawaiian","G-13 Haze","0"
"Dutch Hawaiian","G-13 Haze NYC Diesel","0"
"Dutch Hawaiian","Ghost Train Haze #1","0"
"Dutch Hawaiian","Girl Scout Cookies","0"
"Dutch Hawaiian","Glass Slipper","0"
"Dutch Hawaiian","God's Gift","0"
"Dutch Hawaiian","Golden Goat","0"
"Dutch Hawaiian","Gorilla Glue #4","0"
"Dutch Hawaiian","Grape God","0"
"Dutch Hawaiian","Grape Stomper","0"
"Dutch Hawaiian","Great White Shark","0"
"Dutch Hawaiian","Green Crack","0"
"Dutch Hawaiian","Green Ribbon","0"
"Dutch Hawaiian","HTAF","0"
"Dutch Hawaiian","Hash Plant x Northern Lights","0"
"Dutch Hawaiian","Hawaiian Haze","0"
"Dutch Hawaiian","Headband","0"
"Dutch Hawaiian","Hells Angel OG","0"
"Dutch Hawaiian","Holy Grail Kush","0"
"Dutch Hawaiian","Humboldt Snow","0"
"Dutch Hawaiian","J1","0"
"Dutch Hawaiian","Jack Flash","0"
"Dutch Hawaiian","Jack Herer","0"
"Dutch Hawaiian","Jack the Ripper","0"
"Dutch Hawaiian","Jedi Kush","0"
"Dutch Hawaiian","Jesus OG","0"
"Dutch Hawaiian","Jillybean","0"
"Dutch Hawaiian","Juicy Fruit","0"
"Dutch Hawaiian","KC 33","0"
"Dutch Hawaiian","Kandy Kush","0"
"Dutch Hawaiian","Kimbo Kush","0"
"Dutch Hawaiian","Kish","0"
"Dutch Hawaiian","Kong","0"
"Dutch Hawaiian","Kushberry","0"
"Dutch Hawaiian","LA Confidential","0"
"Dutch Hawaiian","LSD","0"
"Dutch Hawaiian","Larry OG","0"
"Dutch Hawaiian","Las Vegas Purple Kush","0"
"Dutch Hawaiian","Lee Roy","0"
"Dutch Hawaiian","Lemon Alien Dawg","0"
"Dutch Hawaiian","Lemon Diesel","0"
"Dutch Hawaiian","Lemon Haze","0"
"Dutch Hawaiian","Lemon Kush","0"
"Dutch Hawaiian","Lemon Thai","0"
"Dutch Hawaiian","Liberty Haze","0"
"Dutch Hawaiian","Lost Coast OG","0"
"Dutch Hawaiian","Lowryder #2","0"
"Dutch Hawaiian","Mango","0"
"Dutch Hawaiian","Mango Kush","0"
"Dutch Hawaiian","Mass","0"
"Dutch Hawaiian","Master Kush","0"
"Dutch Hawaiian","Mk-Ultra","0"
"Dutch Hawaiian","Mob Boss","0"
"Dutch Hawaiian","Moby Dick","0"
"Dutch Hawaiian","Moonshine Haze","0"
"Dutch Hawaiian","Motavation","0"
"Dutch Hawaiian","Mr. Nice","0"
"Dutch Hawaiian","NYC Diesel","0"
"Dutch Hawaiian","Nevil's Wreck","0"
"Dutch Hawaiian","Northern Lights x Haze","0"
"Dutch Hawaiian","Nuken","0"
"Dutch Hawaiian","OG Kush","0"
"Dutch Hawaiian","Obama Kush","0"
"Dutch Hawaiian","Ogre","0"
"Dutch Hawaiian","Orange Crush","0"
"Dutch Hawaiian","Orange Kush","0"
"Dutch Hawaiian","Orange Velvet","0"
"Dutch Hawaiian","Oriental Express","0"
"Dutch Hawaiian","Original Diesel","0"
"Dutch Hawaiian","Original Sour Diesel","0"
"Dutch Hawaiian","P50","0"
"Dutch Hawaiian","P75","0"
"Dutch Hawaiian","Permafrost","0"
"Dutch Hawaiian","Phantom Cookies","0"
"Dutch Hawaiian","Pineapple 99","0"
"Dutch Hawaiian","Pineapple Chunk","0"
"Dutch Hawaiian","Pineapple Express","0"
"Dutch Hawaiian","Pineapple Kush","0"
"Dutch Hawaiian","Pink Kush","0"
"Dutch Hawaiian","Pitbull","0"
"Dutch Hawaiian","Platinum Girl Scout Cookies","0"
"Dutch Hawaiian","Platinum Kush","0"
"Dutch Hawaiian","Platinum OG","0"
"Dutch Hawaiian","Plushberry","0"
"Dutch Hawaiian","Purple Afghani","0"
"Dutch Hawaiian","Purple Diesel","0"
"Dutch Hawaiian","Purple Elephant","0"
"Dutch Hawaiian","Purple Kush","0"
"Dutch Hawaiian","Purple Thai","0"
"Dutch Hawaiian","Purple Trainwreck","0"
"Dutch Hawaiian","Qrazy Train","0"
"Dutch Hawaiian","Querkle","0"
"Dutch Hawaiian","Rare Darkness","0"
"Dutch Hawaiian","ReCon","0"
"Dutch Hawaiian","Red Diesel","0"
"Dutch Hawaiian","Red Dragon","0"
"Dutch Hawaiian","Romulan","0"
"Dutch Hawaiian","Royal Kush","0"
"Dutch Hawaiian","S.A.G.E.","0"
"Dutch Hawaiian","Sage n Sour","0"
"Dutch Hawaiian","Short Term Amnesia","0"
"Dutch Hawaiian","Silver Haze","0"
"Dutch Hawaiian","Skywalker","0"
"Dutch Hawaiian","Skywalker OG","0"
"Dutch Hawaiian","Snow White","0"
"Dutch Hawaiian","Snowcap","0"
"Dutch Hawaiian","Sour Alien","0"
"Dutch Hawaiian","Sour Diesel","0"
"Dutch Hawaiian","Sour Kush","0"
"Dutch Hawaiian","Sour Maui","0"
"Dutch Hawaiian","Sour OG","0"
"Dutch Hawaiian","Sour Tsunami","0"
"Dutch Hawaiian","Sour Willie","0"
"Dutch Hawaiian","Space Queen","0"
"Dutch Hawaiian","Stardawg","0"
"Dutch Hawaiian","Starfighter","0"
"Dutch Hawaiian","Strawberry Cough","0"
"Dutch Hawaiian","Strawberry Diesel","0"
"Dutch Hawaiian","Strawberry Kush","0"
"Dutch Hawaiian","Sugar Plum","0"
"Dutch Hawaiian","Super Lemon Haze","0"
"Dutch Hawaiian","Super Skunk","0"
"Dutch Hawaiian","Sweet Pink Grapefruit","0"
"Dutch Hawaiian","Sweet Skunk","0"
"Dutch Hawaiian","Sweet Tooth","0"
"Dutch Hawaiian","Tahoe Alien","0"
"Dutch Hawaiian","Tahoe OG","0"
"Dutch Hawaiian","Tangerine Dream","0"
"Dutch Hawaiian","Tangerine Kush","0"
"Dutch Hawaiian","Tangie","0"
"Dutch Hawaiian","The Black","0"
"Dutch Hawaiian","The Flav","0"
"Dutch Hawaiian","Thin Mint Girl Scout Cookies","0"
"Dutch Hawaiian","Tres Dawg","0"
"Dutch Hawaiian","UK Cheese","0"
"Dutch Hawaiian","Ultra Sonja","0"
"Dutch Hawaiian","Vanilla Kush","0"
"Dutch Hawaiian","Vortex","0"
"Dutch Hawaiian","Warlock","0"
"Dutch Hawaiian","West Coast Dawg","0"
"Dutch Hawaiian","White Fire","0"
"Dutch Hawaiian","White Moonshine","0"
"Dutch Hawaiian","White Purple Urkel","0"
"Dutch Hawaiian","White Rhino","0"
"Dutch Hawaiian","White Russian","0"
"Dutch Hawaiian","White Widow","0"
"Dutch Hawaiian","William's Wonder","0"
"Dutch Hawaiian","Willie Nelson","0"
"Dutch Hawaiian","XJ-13","0"
"Dutch Hawaiian","green queen","0"
"Dutch Hawaiian","purple arrow","0"
"Dutch Hawaiian","wally og","0"
"Dutch Hawaiian","white nightmare","0"
"Dynamite","#1","0"
"Dynamite","A-K","0"
"Dynamite","Ace of Spades","0"
"Dynamite","Acid","0"
"Dynamite","Afghan\/Skunk","0"
"Dynamite","Afghani Hawaiian","0"
"Dynamite","Afgoo","0"
"Dynamite","Agent Orange","0"
"Dynamite","Alaskan Ice","0"
"Dynamite","Alien Dawg","0"
"Dynamite","Alien Kush","0"
"Dynamite","Alien OG","0"
"Dynamite","Animal Cookies","0"
"Dynamite","Apollo 13","0"
"Dynamite","Banana Kush","0"
"Dynamite","Berkeley","0"
"Dynamite","Berkeley Blues","0"
"Dynamite","Berry White","0"
"Dynamite","Bio Diesel Mass","0"
"Dynamite","Bio-Diesel","0"
"Dynamite","Blackberry","0"
"Dynamite","Blackberry Kush","0"
"Dynamite","Blood Wreck","0"
"Dynamite","Blowfish","0"
"Dynamite","Blue Cheese","0"
"Dynamite","Blue City Diesel","0"
"Dynamite","Blue Diesel","0"
"Dynamite","Blue Dream","0"
"Dynamite","Blue Magoo","0"
"Dynamite","Blue Widow","0"
"Dynamite","Blueberry Kush","0"
"Dynamite","Blueberry Line","0"
"Dynamite","Blueberry OG","0"
"Dynamite","Bruce Banner","0"
"Dynamite","Bubba Kush","0"
"Dynamite","Bubba OG","0"
"Dynamite","California Sour","0"
"Dynamite","Candy Kush","0"
"Dynamite","Candyland","0"
"Dynamite","Cannadential","0"
"Dynamite","Cannalope Haze","0"
"Dynamite","Cannatonic","0"
"Dynamite","Casey Jones","0"
"Dynamite","Cataract Kush","0"
"Dynamite","Charles Kush","0"
"Dynamite","Cheese Quake","0"
"Dynamite","Chem Valley Kush","0"
"Dynamite","Chemdog Sour Diesel","0"
"Dynamite","Chemmy Jones","0"
"Dynamite","Chernobyl","0"
"Dynamite","Cherry Pie","0"
"Dynamite","Chocolope","0"
"Dynamite","Cinderella 88","0"
"Dynamite","Cinderella 99","0"
"Dynamite","Cinex","0"
"Dynamite","Colombian Gold","0"
"Dynamite","Cookies and Cream","0"
"Dynamite","Corleone Kush","0"
"Dynamite","Cotton Candy","0"
"Dynamite","Critical Kush","0"
"Dynamite","Critical Mass","0"
"Dynamite","DNL","0"
"Dynamite","Dairy Queen","0"
"Dynamite","DeadHead OG","0"
"Dynamite","Death Star","0"
"Dynamite","Diesel","0"
"Dynamite","Diesel Ryder","0"
"Dynamite","Double Dawg","0"
"Dynamite","Dutch Hawaiian","0"
"Dynamite","Dynamite","1.25"
"Dynamite","Fire OG","0"
"Dynamite","Flo","0"
"Dynamite","Floral Line","0"
"Dynamite","Fruity Pebbles","0"
"Dynamite","G-13 Haze","0"
"Dynamite","G-13 Haze NYC Diesel","0"
"Dynamite","Ghost Train Haze #1","0"
"Dynamite","Girl Scout Cookies","0"
"Dynamite","Glass Slipper","0"
"Dynamite","God's Gift","0"
"Dynamite","Golden Goat","0"
"Dynamite","Gorilla Glue #4","0"
"Dynamite","Grape God","0.375"
"Dynamite","Grape Stomper","0"
"Dynamite","Great White Shark","0"
"Dynamite","Green Crack","0"
"Dynamite","Green Ribbon","0"
"Dynamite","HTAF","0"
"Dynamite","Hash Plant x Northern Lights","0"
"Dynamite","Hawaiian Haze","0"
"Dynamite","Headband","0"
"Dynamite","Hells Angel OG","0"
"Dynamite","Holy Grail Kush","0"
"Dynamite","Humboldt Snow","0"
"Dynamite","J1","0"
"Dynamite","Jack Flash","0"
"Dynamite","Jack Herer","0"
"Dynamite","Jack the Ripper","0"
"Dynamite","Jedi Kush","0"
"Dynamite","Jesus OG","0"
"Dynamite","Jillybean","0"
"Dynamite","Juicy Fruit","0"
"Dynamite","KC 33","0"
"Dynamite","Kandy Kush","0"
"Dynamite","Kimbo Kush","0"
"Dynamite","Kish","0"
"Dynamite","Kong","0"
"Dynamite","Kushberry","0"
"Dynamite","LA Confidential","0"
"Dynamite","LSD","0"
"Dynamite","Larry OG","0"
"Dynamite","Las Vegas Purple Kush","0"
"Dynamite","Lee Roy","0"
"Dynamite","Lemon Alien Dawg","0"
"Dynamite","Lemon Diesel","0"
"Dynamite","Lemon Haze","0"
"Dynamite","Lemon Kush","0"
"Dynamite","Lemon Thai","0"
"Dynamite","Liberty Haze","0"
"Dynamite","Lost Coast OG","0"
"Dynamite","Lowryder #2","0"
"Dynamite","Mango","0"
"Dynamite","Mango Kush","0"
"Dynamite","Mass","0"
"Dynamite","Master Kush","0"
"Dynamite","Mk-Ultra","0"
"Dynamite","Mob Boss","0"
"Dynamite","Moby Dick","0"
"Dynamite","Moonshine Haze","0"
"Dynamite","Motavation","0"
"Dynamite","Mr. Nice","0"
"Dynamite","NYC Diesel","0"
"Dynamite","Nevil's Wreck","0"
"Dynamite","Northern Lights x Haze","0"
"Dynamite","Nuken","0"
"Dynamite","OG Kush","0"
"Dynamite","Obama Kush","0"
"Dynamite","Ogre","0"
"Dynamite","Orange Crush","0"
"Dynamite","Orange Kush","0"
"Dynamite","Orange Velvet","0"
"Dynamite","Oriental Express","0"
"Dynamite","Original Diesel","0"
"Dynamite","Original Sour Diesel","0"
"Dynamite","P50","0"
"Dynamite","P75","0"
"Dynamite","Permafrost","0"
"Dynamite","Phantom Cookies","0"
"Dynamite","Pineapple 99","0"
"Dynamite","Pineapple Chunk","0"
"Dynamite","Pineapple Express","0"
"Dynamite","Pineapple Kush","0"
"Dynamite","Pink Kush","0"
"Dynamite","Pitbull","0"
"Dynamite","Platinum Girl Scout Cookies","0"
"Dynamite","Platinum Kush","0"
"Dynamite","Platinum OG","0"
"Dynamite","Plushberry","0"
"Dynamite","Purple Afghani","0"
"Dynamite","Purple Diesel","0"
"Dynamite","Purple Elephant","0"
"Dynamite","Purple Kush","0"
"Dynamite","Purple Thai","0"
"Dynamite","Purple Trainwreck","0"
"Dynamite","Qrazy Train","0"
"Dynamite","Querkle","0"
"Dynamite","Rare Darkness","0"
"Dynamite","ReCon","0"
"Dynamite","Red Diesel","0"
"Dynamite","Red Dragon","0"
"Dynamite","Romulan","0"
"Dynamite","Royal Kush","0"
"Dynamite","S.A.G.E.","0"
"Dynamite","Sage n Sour","0"
"Dynamite","Short Term Amnesia","0"
"Dynamite","Silver Haze","0"
"Dynamite","Skywalker","0"
"Dynamite","Skywalker OG","0"
"Dynamite","Snow White","0"
"Dynamite","Snowcap","0"
"Dynamite","Sour Alien","0"
"Dynamite","Sour Diesel","0"
"Dynamite","Sour Kush","0"
"Dynamite","Sour Maui","0"
"Dynamite","Sour OG","0"
"Dynamite","Sour Tsunami","0"
"Dynamite","Sour Willie","0"
"Dynamite","Space Queen","0"
"Dynamite","Stardawg","0"
"Dynamite","Starfighter","0"
"Dynamite","Strawberry Cough","0"
"Dynamite","Strawberry Diesel","0"
"Dynamite","Strawberry Kush","0"
"Dynamite","Sugar Plum","0"
"Dynamite","Super Lemon Haze","0"
"Dynamite","Super Skunk","0"
"Dynamite","Sweet Pink Grapefruit","0.375"
"Dynamite","Sweet Skunk","0.1875"
"Dynamite","Sweet Tooth","0.1875"
"Dynamite","Tahoe Alien","0"
"Dynamite","Tahoe OG","0"
"Dynamite","Tangerine Dream","0"
"Dynamite","Tangerine Kush","0"
"Dynamite","Tangie","0"
"Dynamite","The Black","0"
"Dynamite","The Flav","0"
"Dynamite","Thin Mint Girl Scout Cookies","0"
"Dynamite","Tres Dawg","0"
"Dynamite","UK Cheese","0"
"Dynamite","Ultra Sonja","0"
"Dynamite","Vanilla Kush","0"
"Dynamite","Vortex","0"
"Dynamite","Warlock","0"
"Dynamite","West Coast Dawg","0"
"Dynamite","White Fire","0"
"Dynamite","White Moonshine","0"
"Dynamite","White Purple Urkel","0"
"Dynamite","White Rhino","0"
"Dynamite","White Russian","0"
"Dynamite","White Widow","0"
"Dynamite","William's Wonder","0"
"Dynamite","Willie Nelson","0"
"Dynamite","XJ-13","0"
"Dynamite","green queen","0"
"Dynamite","purple arrow","0"
"Dynamite","wally og","0"
"Dynamite","white nightmare","0"
"Fire OG","#1","0"
"Fire OG","A-K","0"
"Fire OG","Ace of Spades","0"
"Fire OG","Acid","0.0234375"
"Fire OG","Afghan\/Skunk","0"
"Fire OG","Afghani Hawaiian","0"
"Fire OG","Afgoo","0"
"Fire OG","Agent Orange","0"
"Fire OG","Alaskan Ice","0"
"Fire OG","Alien Dawg","0.125"
"Fire OG","Alien Kush","0"
"Fire OG","Alien OG","0.25"
"Fire OG","Animal Cookies","0.625"
"Fire OG","Apollo 13","0"
"Fire OG","Banana Kush","0"
"Fire OG","Berkeley","0"
"Fire OG","Berkeley Blues","0"
"Fire OG","Berry White","0"
"Fire OG","Bio Diesel Mass","0.0078125"
"Fire OG","Bio-Diesel","0.0546875"
"Fire OG","Blackberry","0"
"Fire OG","Blackberry Kush","0.140625"
"Fire OG","Blood Wreck","0"
"Fire OG","Blowfish","0"
"Fire OG","Blue Cheese","0"
"Fire OG","Blue City Diesel","0.015625"
"Fire OG","Blue Diesel","0.00390625"
"Fire OG","Blue Dream","0"
"Fire OG","Blue Magoo","0"
"Fire OG","Blue Widow","0"
"Fire OG","Blueberry Kush","0"
"Fire OG","Blueberry Line","0"
"Fire OG","Blueberry OG","0.25"
"Fire OG","Bruce Banner","0.2578125"
"Fire OG","Bubba Kush","0.28125"
"Fire OG","Bubba OG","0.140625"
"Fire OG","California Sour","0"
"Fire OG","Candy Kush","0.25"
"Fire OG","Candyland","0.125"
"Fire OG","Cannadential","0"
"Fire OG","Cannalope Haze","0"
"Fire OG","Cannatonic","0"
"Fire OG","Casey Jones","0"
"Fire OG","Cataract Kush","0.25"
"Fire OG","Charles Kush","0"
"Fire OG","Cheese Quake","0"
"Fire OG","Chem Valley Kush","0.375"
"Fire OG","Chemdog Sour Diesel","0.15625"
"Fire OG","Chemmy Jones","0.125"
"Fire OG","Chernobyl","0"
"Fire OG","Cherry Pie","0"
"Fire OG","Chocolope","0"
"Fire OG","Cinderella 88","0"
"Fire OG","Cinderella 99","0"
"Fire OG","Cinex","0"
"Fire OG","Colombian Gold","0"
"Fire OG","Cookies and Cream","0.140625"
"Fire OG","Corleone Kush","0.390625"
"Fire OG","Cotton Candy","0"
"Fire OG","Critical Kush","0.25"
"Fire OG","Critical Mass","0"
"Fire OG","DNL","0"
"Fire OG","Dairy Queen","0"
"Fire OG","DeadHead OG","0.25"
"Fire OG","Death Star","0.03125"
"Fire OG","Diesel","0.046875"
"Fire OG","Diesel Ryder","0.015625"
"Fire OG","Double Dawg","0.1875"
"Fire OG","Dutch Hawaiian","0"
"Fire OG","Dynamite","0"
"Fire OG","Fire OG","1"
"Fire OG","Flo","0"
"Fire OG","Floral Line","0"
"Fire OG","Fruity Pebbles","0.125"
"Fire OG","G-13 Haze","0"
"Fire OG","G-13 Haze NYC Diesel","0.015625"
"Fire OG","Ghost Train Haze #1","0"
"Fire OG","Girl Scout Cookies","0.25"
"Fire OG","Glass Slipper","0"
"Fire OG","God's Gift","0.25"
"Fire OG","Golden Goat","0"
"Fire OG","Gorilla Glue #4","0.125"
